gen,test(noise),test(lin_comp),test(amplification),test(n_components),amplitude0,acrophase0,amplification0,lin_comp0,test,amplitude,acrophase,amplification,lin_comp,p,n_components
1.0,0.1,0.0,0.0,3.0,1.1495369142366338,-1.2956318050840787,0.0,0.0,test_9,0.8943400935415908,-2.201316173686542,0.0030851047836984663,-9.999999997456972e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.4619819192435022,2.9623426223038893,0.0,0.0,test_10,0.9769975637161044,3.100711067507043,0.0009948005470993267,9.997906051209835e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1049214979074948,-1.5346318467986182,0.0,0.0,test_11,1.0603358048027602,-1.647842392873926,-0.00284888797258616,9.999995452769107e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0310504156807037,1.2641844311742716,0.0,0.0,test_12,0.9753522361833225,1.9182898084982725,-0.00012027694502331729,9.999999999899471e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2727434852180737,2.761079429281119,0.0,0.0,test_13,0.8750389544189753,3.0252373701235045,0.0036425678628053283,-9.999999942289832e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1369576465602749,1.981184556317888,0.0,0.0,test_14,1.049747571689552,1.3899739268135018,-0.001253136889209628,-9.999999585175548e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9884945469027686,-1.8994213841523877,0.0,0.0,test_15,0.9703754022207824,-1.8742634850245412,0.00039565445704090984,9.999999999200176e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.369826502428872,-2.176158274558695,0.0,0.0,test_16,0.9858109872098914,-2.503210963220696,0.0004781745831363876,-9.999999869601338e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.093378751196246,1.6918687163476562,0.0,0.0,test_17,1.0339740788772684,1.7799213632951183,-0.0005489309950375939,9.999985808317792e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.400329550945459,0.08176317216550011,0.0,0.0,test_18,0.9289476494311859,-0.2264210921506153,0.002749741476192625,9.999999977977804e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2893121911725034,1.301921279866041,0.0,0.0,test_19,1.1004079494496273,0.6352369529781168,-0.002724795381821556,-9.999999999989768e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9917611757776096,-2.8554215510105427,0.0,0.0,test_20,1.0212843612636209,-2.7925268031909267,-0.001160216421883457,-9.538436205226072e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2503140187407316,-1.471737098979002,0.0,0.0,test_21,0.8291961504762084,-0.6289474781961548,0.0045722289615961285,1e-10,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2263548978197245,2.572395185822273,0.0,0.0,test_22,1.0472712837450635,2.5849741353861964,-0.0017276264000400572,9.999999999983844e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0636438580923326,1.9308687580621955,0.0,0.0,test_23,0.9469701933094968,2.094395102393196,0.0017832536459454708,9.999999719099344e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.4029850367901,-3.0818426431611585,0.0,0.0,test_24,1.0658624120711688,2.8742899753564277,-0.0016581888472727766,9.999999999665355e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.09084437265847,3.0126584205595823,0.0,0.0,test_25,1.102849183313666,-2.7925268031909267,-0.002906925593917893,9.999999999995243e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.973474936057577,0.9622896416401172,0.0,0.0,test_26,1.045318798365955,1.452868674633118,-0.0015385805915880595,-9.999999999999428e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2458686802075465,-1.761052938949233,0.0,0.0,test_27,0.988784480516805,-1.58494764505431,0.0007506767289146872,-9.999999997655136e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0464326302991531,-0.7170001251436169,0.0,0.0,test_28,1.0047371298419292,-0.9182633181663862,0.000584589374404141,9.999999991216668e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.953847506424816,-1.8365266363327724,0.0,0.0,test_29,0.9540223020941528,-1.3459476033397708,0.000737823016402257,-9.99999938313269e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3831679633850749,3.0629742188152735,0.0,0.0,test_30,1.188330715160559,2.937184723176043,-0.005254632264851287,9.999999999818036e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1573155049835246,0.6981317007977319,0.0,0.0,test_31,0.8877776856512449,0.5346053564667317,0.0028315666126388925,9.999999999631573e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2823644860685557,-1.8239476867688484,0.0,0.0,test_32,1.0251264881897924,-1.3836844520315408,-0.0009316411675780047,9.999999999998816e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3202846235512204,-0.2515789912784623,0.0,0.0,test_33,0.9783263202521948,-0.07547369738353815,0.0003464342875253528,-9.999328556690172e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1213463282119558,1.2390265320464249,0.0,0.0,test_34,0.927054691925139,0.723289599925578,0.0012412794264647262,9.999999999746155e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9729972449835608,1.9937635058818104,0.0,0.0,test_35,0.9978052181115468,2.572395185822273,-0.0002124537111144478,9.999999998848695e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2722451487622215,1.9308687580621955,0.0,0.0,test_36,1.1748105070343358,1.1258159859711163,-0.0038717629465092134,-9.999999999999995e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1076939835587842,1.792500312859041,0.0,0.0,test_37,0.9425123019559328,1.641552918091964,0.001553352169093793,-9.999999999994536e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.097801615478914,-2.213895123250465,0.0,0.0,test_38,1.1240098598311679,-2.44031621540108,-0.002586543496958725,9.999999999973028e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0399103843616793,-1.1321054607530785,0.0,0.0,test_39,1.0600717990942556,-1.3082107546480015,-0.001564056379128011,-9.999999999999362e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0298803345313274,2.257921446724196,0.0,0.0,test_40,0.957033613702868,2.3837109423634266,0.0022804729348222443,9.999610573368404e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2616212032568153,1.9182898084982725,0.0,0.0,test_41,1.1053474369021727,1.3270791789938867,-0.0025778588418236287,-9.99999999999822e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1913957222522145,-2.0755266780473107,0.0,0.0,test_42,0.947499641303121,-1.5597897459264642,0.0012283513491789097,-9.999999364260536e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.103792472181376,0.16981581911296215,0.0,0.0,test_43,0.8799186633123205,-0.5912106295043857,0.004266260358727089,9.999999999908421e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0596205173395303,2.1069740519571187,0.0,0.0,test_44,0.9553628672250798,2.4591846397469657,0.002046296761305756,-9.993094498511064e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9961570350244352,0.5094474573388856,0.0,0.0,test_45,1.025965773716312,0.5975001042863468,-0.0006585403920643883,-9.999999941351105e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1759196166629962,2.232763547596349,0.0,0.0,test_46,0.9458242876892944,1.7044476659115793,0.0016593281338081595,-9.999999999999759e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1802550500479083,0.6729738016698859,0.0,0.0,test_47,1.0772031384737328,0.4968685077749626,-0.0019910696647521767,-9.999999999971914e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3172658264102763,2.610132034514042,0.0,0.0,test_48,0.9722406435738344,2.92460577361212,0.0009180631770828849,-9.999999999993694e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2561530378664572,2.7359215301532727,0.0,0.0,test_49,0.9688512984678735,2.283079345852042,0.0016391030702373696,9.99999999999986e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1938671926839215,-2.9686320970858504,0.0,0.0,test_50,0.9296690947053924,2.673026782333657,0.002675770092015525,-9.999999900089842e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0841751126575272,-1.7358950398213873,0.0,0.0,test_51,1.0040260312987055,-2.452895164965004,-0.0004675550745282914,-9.999999999992744e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1561427864504448,0.11950002085726917,0.0,0.0,test_52,1.0135976488509102,0.2075526678047304,0.0008651422463219149,9.999999999797548e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1826805028261131,-1.1698423094448476,0.0,0.0,test_53,0.9950780229648708,-1.4088423511593868,0.0001609025305751618,-9.999999999794707e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1385285962667178,-1.2327370572644636,0.0,0.0,test_54,1.0454607237488047,-1.6604213424378482,-0.0016617936472761471,9.999999999999588e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9774964967052376,-1.610105544182156,0.0,0.0,test_55,1.0262384885612026,-2.352263568453619,-0.0012803579878567285,9.999999686126058e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1592821116778278,-0.4905790329930007,0.0,0.0,test_56,0.985050780504806,-0.6415264277600778,-0.0004169673575222975,-9.99999987733975e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.225646062715508,1.1635528346628856,0.0,0.0,test_57,1.0840174567742973,1.1509738850989637,-0.001435036543234776,-9.999999999999388e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0346359545792998,-2.5157899127846197,0.0,0.0,test_58,1.0240716788851505,3.0252373701235045,-0.0011469942821010276,-9.999999999997638e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.001705201606221,1.9182898084982725,0.0,0.0,test_59,0.9681227672414924,2.056658253701426,0.0008207037532669132,9.999999999999977e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1965345102944158,-3.018947895341543,0.0,0.0,test_60,0.8835993769702561,-2.327105669325773,0.00312678807190918,-9.999999999811884e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.389658447219703,-0.2264210921506153,0.0,0.0,test_61,1.1388326625480452,-0.4528421843012316,-0.0034489570924033514,-9.999999981691402e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2163934045481402,-1.3207897042119248,0.0,0.0,test_62,1.008761570782438,-2.1258424763030033,-0.00014863813968985735,-9.999999999823056e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9365337241396066,1.9937635058818104,0.0,0.0,test_63,1.0086507708496009,1.8302371615508104,0.0007524103047213298,9.999999755133359e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2444804357876391,0.748447499053424,0.0,0.0,test_64,0.7937735292915524,0.3459211130078854,0.005209859185910886,9.999999999606304e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.4392359223599065,-0.012578949563923024,0.0,0.0,test_65,1.1176967263917443,0.22013161736865428,-0.0015769073882327827,-9.999999999940592e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1466537631433733,2.9623426223038893,0.0,0.0,test_66,0.9986959764531138,2.8742899753564277,-0.0004485675565744797,9.999999933809005e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.4287827393751962,2.6352899336418885,0.0,0.0,test_67,1.1368678268248664,2.3711319927995027,-0.004277882929040709,9.999999996912899e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0110429606753228,0.06918422260157707,0.0,0.0,test_68,0.9659528141293404,0.5220264069028078,0.0009910282115392023,9.999999999997476e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0690125353047948,2.761079429281119,0.0,0.0,test_69,1.0473702903813822,1.8050792624229643,-0.001920410547467568,-9.999997395926164e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2548972840234618,-1.9120003337163105,0.0,0.0,test_70,1.1361897571088808,-2.201316173686542,-0.0040768196850529785,-9.999999998902648e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0926659899681574,2.572395185822273,0.0,0.0,test_71,1.073728597478484,1.490605523324887,-0.0025101893774432302,9.999993250434708e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0818958608639897,0.8993948938205021,0.0,0.0,test_72,0.8621641765128403,0.748447499053424,0.004145555530717232,9.999981243968712e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0404673980325745,1.9308687580621955,0.0,0.0,test_73,0.975806945732888,1.7044476659115793,0.0014612531330246796,9.999999999999964e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0906697106806045,1.478026573760964,0.0,0.0,test_74,1.124859887735885,1.2012896833546556,-0.002421814472815166,-9.999999999960231e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2386185008952542,1.7547634641672714,0.0,0.0,test_75,0.8923450360384437,1.9937635058818104,0.003137632763416893,-9.999999999699616e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0399486642445284,-0.7170001251436169,0.0,0.0,test_76,1.0527452002411826,-0.855368570346771,-0.0015470928545015259,-9.999999748262221e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2288727875375618,0.2956053147521933,0.0,0.0,test_77,1.0196926870265988,-0.4151053356094625,-0.0004462476438484972,-9.999999994421321e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.118498116672462,-2.452895164965004,0.0,0.0,test_78,1.0275502852748442,-3.0818426431611585,-0.0008408616693480328,9.999999999999565e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1595731934079274,-0.3144737390980774,0.0,0.0,test_79,1.1286744037941172,-0.6415264277600778,-0.0027208897821775963,-9.999999999999991e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0097114802551832,-2.213895123250465,0.0,0.0,test_80,1.0251916785850237,-1.9371582328441568,-0.0003590098808229696,9.999999992323852e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2508123347829174,-2.11326352673908,0.0,0.0,test_81,1.0333309994802369,-1.9371582328441568,-0.002117579684586564,9.999999999972308e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.4125576751206037,-3.119579491852928,0.0,0.0,test_82,1.052155564025194,-3.0315268449054664,-0.0006773252742557356,-9.999999999203287e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3643127835928903,1.012605439895809,0.0,0.0,test_83,0.7743250893187101,0.9748685912040392,0.0055075693938450064,9.999999997935728e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1997424241302157,1.2893423303021176,0.0,0.0,test_84,0.8917959814122909,1.490605523324887,0.002771613983511717,9.999999999999009e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3528191743167153,2.5095004380026573,0.0,0.0,test_85,1.1654731158535765,2.9120268240481963,-0.004568887782413881,9.999999999932444e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2575919376825917,-1.6226844937460791,0.0,0.0,test_86,0.9379028992649368,-1.0188949146777704,0.002045299135118916,9.999999999959443e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1630457537848908,0.6226580034141929,0.0,0.0,test_87,0.9083976819135112,-0.32705268866200043,0.0033323882199108976,1e-10,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.4442734746795964,-0.5031579825569237,0.0,0.0,test_88,1.1353611655287283,-0.4151053356094625,-0.0029121122592367103,-9.999999999964656e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3010231418097142,-1.044052813805617,0.0,0.0,test_89,1.1062626135705935,-0.5660527303765397,-0.0033683131259908184,-9.999999999885674e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2756530138320674,2.685605731897581,0.0,0.0,test_90,1.0515838827150512,2.182447749340657,-0.0018468452876828387,-9.999999999967395e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2672112059123282,-2.276789871070081,0.0,0.0,test_91,0.924837240053732,-1.7987897876410024,0.0024695099396550954,9.999999999794273e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2658578945180057,2.1698687997767343,0.0,0.0,test_92,1.2179604422846335,0.9874475407679632,-0.004476957433086908,-9.99999999993152e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0351212838823238,0.4088158608275005,0.0,0.0,test_93,0.9852489476364852,0.5346053564667317,0.0006110240950799482,9.999999999699951e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9887835934309608,-1.8868424345884645,0.0,0.0,test_94,1.079690759703595,-1.8365266363327724,-0.0015542939495185786,9.999999874649056e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.3093805435588537,-2.9560531475219274,0.0,0.0,test_95,1.134670833454522,-2.893158399702312,-0.003553872004505275,9.999999998881616e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.451450091851969,-2.1258424763030033,0.0,0.0,test_96,0.9613252840154702,-1.8113687372049252,0.001974148855078356,9.999944379636879e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.0120159017162715,1.452868674633118,0.0,0.0,test_97,1.0056887843448656,0.9874475407679632,0.00022852476713283712,-9.999999985005351e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.2626398110654016,0.14465791998511526,0.0,0.0,test_98,0.8681849844487453,-0.33963163822592346,0.0035349446902788687,9.999990932118716e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,1.1242298101856727,0.4213948103914236,0.0,0.0,test_99,0.9091481730576524,-0.5534737808126167,0.003364993077048451,9.999999999962324e-11,1.1102230246251563e-16,1.0
1.0,0.1,0.0,0.0,3.0,0.9667411653085696,-1.7233160902574642,0.0,0.0,test_0,0.986462175095648,-1.8491055858966945,-0.000310822482038293,-9.999999992867458e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2002121723164023,1.9434477076261176,0.0,0.0,test_1,1.1853863923107657,1.981184556317888,-0.000255023037099744,9.999999948189407e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2817703304287826,-1.2327370572644636,0.0,0.0,test_2,1.208563283629114,-1.1698423094448476,0.001524225226665082,9.999999999999885e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,0.9927261463080136,-2.1635793249947732,0.0,0.0,test_3,1.0029237547099057,-2.188737224122619,-0.0005938652586187378,-9.999999995333974e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.0454521930056937,-2.7547899544991576,0.0,0.0,test_4,1.0282563571610075,-2.7547899544991576,-2.7535880150878798e-05,9.999999999672601e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.4547143011734556,0.35850006257180844,0.0,0.0,test_5,1.4256989575834444,0.37107901213573147,0.0002656884193448108,9.99999996387124e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1658887321440816,2.9497636727399663,0.0,0.0,test_6,1.1906849449372086,2.9120268240481963,-0.000685306556799329,-9.99999999999973e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.459484949163397,0.37107901213573147,0.0,0.0,test_7,1.3665083184922524,0.3836579616996545,0.0012384776590001153,9.99999999961797e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.259443608635998,-0.03773684869176908,0.0,0.0,test_8,1.266737222362368,0.031447373909808014,1.118753660473806e-05,9.999997868143418e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1495369142366338,-1.2956318050840787,0.0,0.0,test_9,1.1650115957096798,-1.2830528555201557,0.00024208135499198443,9.999999996654343e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.4619819192435022,2.9623426223038893,0.0,0.0,test_10,1.4348405090588354,2.9497636727399663,0.00015860475684470468,9.999999232441731e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1049214979074948,-1.5346318467986182,0.0,0.0,test_11,1.0529222827027789,-1.4843160485429252,-7.809024257850963e-05,9.999999998272612e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.0310504156807037,1.2641844311742716,0.0,0.0,test_12,0.9352412469368094,2.8868689249203503,0.0018372210303077648,9.99999999999846e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2727434852180737,2.761079429281119,0.0,0.0,test_13,1.3156617495313745,2.748500479717197,-0.0006992295452371287,-9.999999931067234e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1369576465602749,1.981184556317888,0.0,0.0,test_14,1.176070856195924,1.9434477076261176,-0.0012773049439544445,-9.999999999989985e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,0.9884945469027686,-1.8994213841523877,0.0,0.0,test_15,0.9554592989766784,-1.7862108380770794,0.00041009965775100186,9.999999993480423e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.369826502428872,-2.176158274558695,0.0,0.0,test_16,1.374765965077262,-2.176158274558695,-1.0726234419372252e-05,9.834725139497012e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.093378751196246,1.6918687163476562,0.0,0.0,test_17,1.1095514277425478,1.7547634641672714,0.00031622161625638587,9.999999981193876e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.400329550945459,0.08176317216550011,0.0,0.0,test_18,1.4472686453617891,0.08176317216550011,-0.0005037635654843592,-9.999998451228008e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2893121911725034,1.301921279866041,0.0,0.0,test_19,1.2993087489018669,1.3145002294299628,-0.0006013991975182339,-9.999999996674849e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,0.9917611757776096,-2.8554215510105427,0.0,0.0,test_20,1.0240018696632172,-2.9057373492662357,-0.0007459026789254374,-9.999999999977064e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2503140187407316,-1.471737098979002,0.0,0.0,test_21,1.1816003991141126,-1.4591581494150792,0.0013168889262282954,9.999999999999779e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2263548978197245,2.572395185822273,0.0,0.0,test_22,1.2365719930329604,2.5598162362583503,-7.888437368535708e-05,9.999999999900444e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.0636438580923326,1.9308687580621955,0.0,0.0,test_23,1.084305788488081,1.956026657190041,-0.00033278696998451616,9.999998867529102e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.4029850367901,-3.0818426431611585,0.0,0.0,test_24,1.4316412016367182,-3.0818426431611585,-0.0007662808096354412,9.999998309429834e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.09084437265847,3.0126584205595823,0.0,0.0,test_25,1.0939442789292808,3.0000794709956584,-0.00011858886364489522,9.999999809930756e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,0.973474936057577,0.9622896416401172,0.0,0.0,test_26,1.0193642474337716,2.1447109006488887,-0.0016475154496136304,-9.999999999999508e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2458686802075465,-1.761052938949233,0.0,0.0,test_27,1.2635105652796799,-1.7358950398213873,-0.0001234023228208257,9.999999999361314e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.0464326302991531,-0.7170001251436169,0.0,0.0,test_28,1.063374073968681,-0.7295790747075391,-2.4619168464388506e-05,9.999999999989724e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,0.953847506424816,-1.8365266363327724,0.0,0.0,test_29,0.9148832286149812,-1.8239476867688484,0.0006584989768885612,-9.999981713483307e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.3831679633850749,3.0629742188152735,0.0,0.0,test_30,1.3732664415469988,3.075553168379197,5.0465647840113944e-05,-9.999999998621818e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1573155049835246,0.6981317007977319,0.0,0.0,test_31,1.1793582479453455,0.723289599925578,-0.0006493855762149827,-9.99999999998e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2823644860685557,-1.8239476867688484,0.0,0.0,test_32,1.3034404757527616,-1.8491055858966945,-0.00039850684363398073,-9.998809349606414e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.3202846235512204,-0.2515789912784623,0.0,0.0,test_33,1.2987546554407436,-0.2390000417145384,0.00012257474164589964,-9.9998888232199e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1213463282119558,1.2390265320464249,0.0,0.0,test_34,1.106914446659983,1.2641844311742716,-4.475116798674597e-05,9.999999999790105e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,0.9729972449835608,1.9937635058818104,0.0,0.0,test_35,0.9860947564044688,1.956026657190041,0.0004371560021632261,9.999999999980616e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.2722451487622215,1.9308687580621955,0.0,0.0,test_36,1.2693383973197734,1.9308687580621955,0.00016895869586342556,-9.999999984184572e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.1076939835587842,1.792500312859041,0.0,0.0,test_37,1.0841516589461864,1.8050792624229643,0.0007344010585385777,9.999999944011649e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.097801615478914,-2.213895123250465,0.0,0.0,test_38,1.1970120442243508,-2.2642109215061565,-0.001499163735685217,-9.999999996750018e-11,1.1102230246251563e-16,3.0
1.0,0.1,0.0,0.0,3.0,1.0399103843616793,-1.1321054607530785,0.0,0.0,test_39,1.0823055121011034,-1.1069475616252324,-0.0004950779645374337,-9.999999944776104e-11,1.1102230246251563e-16,3.0
